layer_idx,sketch_dim,theta_elim,elimination_rate_mean,elimination_rate_std,resurrection_rate_mean,resurrection_rate_std,false_elimination_rate_mean,false_elimination_rate_std,top8_overlap_mean,top8_overlap_std,top16_overlap_mean,top16_overlap_std,top32_overlap_mean,top32_overlap_std,rank_correlation_mean,rank_correlation_std,eliminated_count,false_eliminated_count,total_tokens,survivor_count,relevant_count,num_samples
3,64,0.15,0.776622,0.275539,0.223378,0.275539,0.665799,0.347425,0.659722,0.168251,0.734375,0.135717,0.826389,0.071011,0.954346,0.027893,3506,1534,4512,1006,2304,72
3,64,0.2,0.776622,0.275539,0.223378,0.275539,0.665799,0.347425,0.659722,0.168251,0.734375,0.135717,0.826389,0.071011,0.954346,0.027893,3506,1534,4512,1006,2304,72
3,64,0.25,0.776622,0.275539,0.223378,0.275539,0.665799,0.347425,0.659722,0.168251,0.734375,0.135717,0.826389,0.071011,0.954346,0.027893,3506,1534,4512,1006,2304,72
3,64,0.3,0.776622,0.275539,0.223378,0.275539,0.665799,0.347425,0.659722,0.168251,0.734375,0.135717,0.826389,0.071011,0.954346,0.027893,3506,1534,4512,1006,2304,72
3,64,0.35,0.776622,0.275539,0.223378,0.275539,0.665799,0.347425,0.659722,0.168251,0.734375,0.135717,0.826389,0.071011,0.954346,0.027893,3506,1534,4512,1006,2304,72
3,64,0.4,0.776622,0.275539,0.223378,0.275539,0.665799,0.347425,0.659722,0.168251,0.734375,0.135717,0.826389,0.071011,0.954346,0.027893,3506,1534,4512,1006,2304,72
3,64,0.45,0.776622,0.275539,0.223378,0.275539,0.665799,0.347425,0.659722,0.168251,0.734375,0.135717,0.826389,0.071011,0.954346,0.027893,3506,1534,4512,1006,2304,72
3,64,0.5,0.776622,0.275539,0.223378,0.275539,0.665799,0.347425,0.659722,0.168251,0.734375,0.135717,0.826389,0.071011,0.954346,0.027893,3506,1534,4512,1006,2304,72
3,64,0.55,0.776818,0.275352,0.223182,0.275352,0.665799,0.347425,0.659722,0.168251,0.734375,0.135717,0.826389,0.071011,0.954346,0.027893,3507,1534,4512,1005,2304,72
3,64,0.6,0.776818,0.275352,0.223182,0.275352,0.665799,0.347425,0.659722,0.168251,0.734375,0.135717,0.826389,0.071011,0.954346,0.027893,3507,1534,4512,1005,2304,72
3,64,0.65,0.776818,0.275352,0.223182,0.275352,0.665799,0.347425,0.659722,0.168251,0.734375,0.135717,0.826389,0.071011,0.954346,0.027893,3507,1534,4512,1005,2304,72
3,64,0.7,0.776818,0.275352,0.223182,0.275352,0.665799,0.347425,0.659722,0.168251,0.734375,0.135717,0.826389,0.071011,0.954346,0.027893,3507,1534,4512,1005,2304,72
3,64,0.75,0.776818,0.275352,0.223182,0.275352,0.665799,0.347425,0.659722,0.168251,0.734375,0.135717,0.826389,0.071011,0.954346,0.027893,3507,1534,4512,1005,2304,72
3,64,0.8,0.776818,0.275352,0.223182,0.275352,0.665799,0.347425,0.659722,0.168251,0.734375,0.135717,0.826389,0.071011,0.954346,0.027893,3507,1534,4512,1005,2304,72
3,64,0.85,0.776818,0.275352,0.223182,0.275352,0.665799,0.347425,0.659722,0.168251,0.734375,0.135717,0.826389,0.071011,0.954346,0.027893,3507,1534,4512,1005,2304,72
3,64,0.9,0.776818,0.275352,0.223182,0.275352,0.665799,0.347425,0.659722,0.168251,0.734375,0.135717,0.826389,0.071011,0.954346,0.027893,3507,1534,4512,1005,2304,72
3,64,0.95,0.776818,0.275352,0.223182,0.275352,0.665799,0.347425,0.659722,0.168251,0.734375,0.135717,0.826389,0.071011,0.954346,0.027893,3507,1534,4512,1005,2304,72
6,8,0.05,0.588752,0.307767,0.411248,0.307767,0.492622,0.319432,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2665,1135,4512,1847,2304,72
6,8,0.1,0.588752,0.307767,0.411248,0.307767,0.492622,0.319432,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2665,1135,4512,1847,2304,72
6,8,0.15,0.588752,0.307767,0.411248,0.307767,0.492622,0.319432,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2665,1135,4512,1847,2304,72
6,8,0.2,0.588752,0.307767,0.411248,0.307767,0.492622,0.319432,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2665,1135,4512,1847,2304,72
6,8,0.25,0.588752,0.307767,0.411248,0.307767,0.492622,0.319432,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2665,1135,4512,1847,2304,72
6,8,0.3,0.588752,0.307767,0.411248,0.307767,0.492622,0.319432,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2665,1135,4512,1847,2304,72
6,8,0.35,0.588752,0.307767,0.411248,0.307767,0.492622,0.319432,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2665,1135,4512,1847,2304,72
6,8,0.4,0.589009,0.307901,0.410991,0.307901,0.493056,0.319548,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2666,1136,4512,1846,2304,72
6,8,0.45,0.589009,0.307901,0.410991,0.307901,0.493056,0.319548,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2666,1136,4512,1846,2304,72
6,8,0.5,0.589009,0.307901,0.410991,0.307901,0.493056,0.319548,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2666,1136,4512,1846,2304,72
6,8,0.55,0.589199,0.308134,0.410801,0.308134,0.49349,0.32013,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2667,1137,4512,1845,2304,72
6,8,0.6,0.589199,0.308134,0.410801,0.308134,0.49349,0.32013,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2667,1137,4512,1845,2304,72
6,8,0.65,0.589199,0.308134,0.410801,0.308134,0.49349,0.32013,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2667,1137,4512,1845,2304,72
6,8,0.7,0.589199,0.308134,0.410801,0.308134,0.49349,0.32013,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2667,1137,4512,1845,2304,72
6,8,0.75,0.589199,0.308134,0.410801,0.308134,0.49349,0.32013,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2667,1137,4512,1845,2304,72
6,8,0.8,0.589199,0.308134,0.410801,0.308134,0.49349,0.32013,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2667,1137,4512,1845,2304,72
6,8,0.85,0.589199,0.308134,0.410801,0.308134,0.49349,0.32013,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2667,1137,4512,1845,2304,72
6,8,0.9,0.589199,0.308134,0.410801,0.308134,0.49349,0.32013,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2667,1137,4512,1845,2304,72
6,8,0.95,0.589199,0.308134,0.410801,0.308134,0.49349,0.32013,0.385417,0.1837,0.485243,0.152913,0.66059,0.123175,0.860811,0.062457,2667,1137,4512,1845,2304,72
6,16,0.05,0.660136,0.25636,0.339864,0.25636,0.532986,0.295955,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2965,1228,4512,1547,2304,72
6,16,0.1,0.66035,0.256611,0.33965,0.256611,0.53342,0.296524,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2966,1229,4512,1546,2304,72
6,16,0.15,0.66035,0.256611,0.33965,0.256611,0.53342,0.296524,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2966,1229,4512,1546,2304,72
6,16,0.2,0.66035,0.256611,0.33965,0.256611,0.53342,0.296524,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2966,1229,4512,1546,2304,72
6,16,0.25,0.66035,0.256611,0.33965,0.256611,0.53342,0.296524,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2966,1229,4512,1546,2304,72
6,16,0.3,0.66035,0.256611,0.33965,0.256611,0.53342,0.296524,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2966,1229,4512,1546,2304,72
6,16,0.35,0.66035,0.256611,0.33965,0.256611,0.53342,0.296524,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2966,1229,4512,1546,2304,72
6,16,0.4,0.66035,0.256611,0.33965,0.256611,0.53342,0.296524,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2966,1229,4512,1546,2304,72
6,16,0.45,0.66035,0.256611,0.33965,0.256611,0.53342,0.296524,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2966,1229,4512,1546,2304,72
6,16,0.5,0.66035,0.256611,0.33965,0.256611,0.53342,0.296524,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2966,1229,4512,1546,2304,72
6,16,0.55,0.66035,0.256611,0.33965,0.256611,0.53342,0.296524,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2966,1229,4512,1546,2304,72
6,16,0.6,0.66035,0.256611,0.33965,0.256611,0.53342,0.296524,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2966,1229,4512,1546,2304,72
6,16,0.65,0.66054,0.256492,0.33946,0.256492,0.53342,0.296524,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2967,1229,4512,1545,2304,72
6,16,0.7,0.66054,0.256492,0.33946,0.256492,0.53342,0.296524,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2967,1229,4512,1545,2304,72
6,16,0.75,0.66054,0.256492,0.33946,0.256492,0.53342,0.296524,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2967,1229,4512,1545,2304,72
6,16,0.8,0.66054,0.256492,0.33946,0.256492,0.53342,0.296524,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2967,1229,4512,1545,2304,72
6,16,0.85,0.66054,0.256492,0.33946,0.256492,0.53342,0.296524,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2967,1229,4512,1545,2304,72
6,16,0.9,0.66078,0.256334,0.33922,0.256334,0.533854,0.296406,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2968,1230,4512,1544,2304,72
6,16,0.95,0.660975,0.256179,0.339025,0.256179,0.533854,0.296406,0.5,0.178,0.555556,0.143416,0.717448,0.094963,0.895906,0.044736,2969,1230,4512,1543,2304,72
6,32,0.05,0.637877,0.272827,0.362123,0.272827,0.47526,0.326132,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2889,1095,4512,1623,2304,72
6,32,0.1,0.637877,0.272827,0.362123,0.272827,0.47526,0.326132,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2889,1095,4512,1623,2304,72
6,32,0.15,0.637877,0.272827,0.362123,0.272827,0.47526,0.326132,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2889,1095,4512,1623,2304,72
6,32,0.2,0.637877,0.272827,0.362123,0.272827,0.47526,0.326132,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2889,1095,4512,1623,2304,72
6,32,0.25,0.638068,0.27295,0.361932,0.27295,0.475694,0.32631,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2890,1096,4512,1622,2304,72
6,32,0.3,0.638068,0.27295,0.361932,0.27295,0.475694,0.32631,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2890,1096,4512,1622,2304,72
6,32,0.35,0.638068,0.27295,0.361932,0.27295,0.475694,0.32631,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2890,1096,4512,1622,2304,72
6,32,0.4,0.638068,0.27295,0.361932,0.27295,0.475694,0.32631,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2890,1096,4512,1622,2304,72
6,32,0.45,0.638068,0.27295,0.361932,0.27295,0.475694,0.32631,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2890,1096,4512,1622,2304,72
6,32,0.5,0.638325,0.272357,0.361675,0.272357,0.476128,0.325698,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2891,1097,4512,1621,2304,72
6,32,0.55,0.638325,0.272357,0.361675,0.272357,0.476128,0.325698,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2891,1097,4512,1621,2304,72
6,32,0.6,0.638325,0.272357,0.361675,0.272357,0.476128,0.325698,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2891,1097,4512,1621,2304,72
6,32,0.65,0.638325,0.272357,0.361675,0.272357,0.476128,0.325698,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2891,1097,4512,1621,2304,72
6,32,0.7,0.638325,0.272357,0.361675,0.272357,0.476128,0.325698,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2891,1097,4512,1621,2304,72
6,32,0.75,0.638325,0.272357,0.361675,0.272357,0.476128,0.325698,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2891,1097,4512,1621,2304,72
6,32,0.8,0.638577,0.272481,0.361423,0.272481,0.476562,0.326041,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2892,1098,4512,1620,2304,72
6,32,0.85,0.638577,0.272481,0.361423,0.272481,0.476562,0.326041,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2892,1098,4512,1620,2304,72
6,32,0.9,0.638768,0.272624,0.361232,0.272624,0.476997,0.326259,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2893,1099,4512,1619,2304,72
6,32,0.95,0.638768,0.272624,0.361232,0.272624,0.476997,0.326259,0.5625,0.196541,0.648438,0.140311,0.769531,0.078027,0.928806,0.038482,2893,1099,4512,1619,2304,72
6,64,0.05,0.668188,0.251215,0.331812,0.251215,0.491319,0.304018,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3003,1132,4512,1509,2304,72
6,64,0.1,0.668188,0.251215,0.331812,0.251215,0.491319,0.304018,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3003,1132,4512,1509,2304,72
6,64,0.15,0.668402,0.25132,0.331598,0.25132,0.491753,0.304186,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3004,1133,4512,1508,2304,72
6,64,0.2,0.668659,0.251328,0.331341,0.251328,0.492188,0.304131,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3005,1134,4512,1507,2304,72
6,64,0.25,0.668659,0.251328,0.331341,0.251328,0.492188,0.304131,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3005,1134,4512,1507,2304,72
6,64,0.3,0.668659,0.251328,0.331341,0.251328,0.492188,0.304131,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3005,1134,4512,1507,2304,72
6,64,0.35,0.668912,0.251487,0.331088,0.251487,0.492622,0.304476,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3006,1135,4512,1506,2304,72
6,64,0.4,0.668912,0.251487,0.331088,0.251487,0.492622,0.304476,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3006,1135,4512,1506,2304,72
6,64,0.45,0.668912,0.251487,0.331088,0.251487,0.492622,0.304476,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3006,1135,4512,1506,2304,72
6,64,0.5,0.668912,0.251487,0.331088,0.251487,0.492622,0.304476,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3006,1135,4512,1506,2304,72
6,64,0.55,0.668912,0.251487,0.331088,0.251487,0.492622,0.304476,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3006,1135,4512,1506,2304,72
6,64,0.6,0.669102,0.251577,0.330898,0.251577,0.492622,0.304476,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3007,1135,4512,1505,2304,72
6,64,0.65,0.669102,0.251577,0.330898,0.251577,0.492622,0.304476,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3007,1135,4512,1505,2304,72
6,64,0.7,0.669292,0.251542,0.330708,0.251542,0.493056,0.304241,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3008,1136,4512,1504,2304,72
6,64,0.75,0.669545,0.251609,0.330455,0.251609,0.49349,0.304317,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3009,1137,4512,1503,2304,72
6,64,0.8,0.669545,0.251609,0.330455,0.251609,0.49349,0.304317,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3009,1137,4512,1503,2304,72
6,64,0.85,0.669545,0.251609,0.330455,0.251609,0.49349,0.304317,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3009,1137,4512,1503,2304,72
6,64,0.9,0.669545,0.251609,0.330455,0.251609,0.49349,0.304317,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3009,1137,4512,1503,2304,72
6,64,0.95,0.669545,0.251609,0.330455,0.251609,0.49349,0.304317,0.649306,0.162231,0.696181,0.128554,0.80816,0.076246,0.947887,0.029541,3009,1137,4512,1503,2304,72
9,8,0.05,0.401467,0.329111,0.598533,0.329111,0.330729,0.335715,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1807,762,4512,2705,2304,72
9,8,0.1,0.401467,0.329111,0.598533,0.329111,0.330729,0.335715,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1807,762,4512,2705,2304,72
9,8,0.15,0.401467,0.329111,0.598533,0.329111,0.330729,0.335715,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1807,762,4512,2705,2304,72
9,8,0.2,0.401467,0.329111,0.598533,0.329111,0.330729,0.335715,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1807,762,4512,2705,2304,72
9,8,0.25,0.401719,0.329284,0.598281,0.329284,0.331163,0.336237,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1808,763,4512,2704,2304,72
9,8,0.3,0.401719,0.329284,0.598281,0.329284,0.331163,0.336237,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1808,763,4512,2704,2304,72
9,8,0.35,0.401719,0.329284,0.598281,0.329284,0.331163,0.336237,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1808,763,4512,2704,2304,72
9,8,0.4,0.401719,0.329284,0.598281,0.329284,0.331163,0.336237,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1808,763,4512,2704,2304,72
9,8,0.45,0.401719,0.329284,0.598281,0.329284,0.331163,0.336237,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1808,763,4512,2704,2304,72
9,8,0.5,0.401719,0.329284,0.598281,0.329284,0.331163,0.336237,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1808,763,4512,2704,2304,72
9,8,0.55,0.401719,0.329284,0.598281,0.329284,0.331163,0.336237,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1808,763,4512,2704,2304,72
9,8,0.6,0.401719,0.329284,0.598281,0.329284,0.331163,0.336237,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1808,763,4512,2704,2304,72
9,8,0.65,0.401719,0.329284,0.598281,0.329284,0.331163,0.336237,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1808,763,4512,2704,2304,72
9,8,0.7,0.401719,0.329284,0.598281,0.329284,0.331163,0.336237,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1808,763,4512,2704,2304,72
9,8,0.75,0.401959,0.329538,0.598041,0.329538,0.331597,0.336797,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1809,764,4512,2703,2304,72
9,8,0.8,0.401959,0.329538,0.598041,0.329538,0.331597,0.336797,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1809,764,4512,2703,2304,72
9,8,0.85,0.401959,0.329538,0.598041,0.329538,0.331597,0.336797,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1809,764,4512,2703,2304,72
9,8,0.9,0.401959,0.329538,0.598041,0.329538,0.331597,0.336797,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1809,764,4512,2703,2304,72
9,8,0.95,0.401959,0.329538,0.598041,0.329538,0.331597,0.336797,0.388889,0.182283,0.476562,0.151468,0.652344,0.086831,0.855039,0.054317,1809,764,4512,2703,2304,72
9,16,0.05,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.1,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.15,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.2,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.25,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.3,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.35,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.4,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.45,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.5,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.55,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.6,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.65,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.7,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.75,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.8,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.85,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.9,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,16,0.95,0.404725,0.361775,0.595275,0.361775,0.322483,0.363086,0.435764,0.170519,0.551215,0.151786,0.713542,0.082351,0.891912,0.047236,1816,743,4512,2696,2304,72
9,32,0.05,0.428387,0.384851,0.571613,0.384851,0.339844,0.383509,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1970,783,4512,2542,2304,72
9,32,0.1,0.428387,0.384851,0.571613,0.384851,0.339844,0.383509,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1970,783,4512,2542,2304,72
9,32,0.15,0.428387,0.384851,0.571613,0.384851,0.339844,0.383509,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1970,783,4512,2542,2304,72
9,32,0.2,0.428387,0.384851,0.571613,0.384851,0.339844,0.383509,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1970,783,4512,2542,2304,72
9,32,0.25,0.428578,0.385042,0.571422,0.385042,0.340278,0.383814,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1971,784,4512,2541,2304,72
9,32,0.3,0.428578,0.385042,0.571422,0.385042,0.340278,0.383814,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1971,784,4512,2541,2304,72
9,32,0.35,0.42883,0.385149,0.57117,0.385149,0.340712,0.383941,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1972,785,4512,2540,2304,72
9,32,0.4,0.42883,0.385149,0.57117,0.385149,0.340712,0.383941,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1972,785,4512,2540,2304,72
9,32,0.45,0.42883,0.385149,0.57117,0.385149,0.340712,0.383941,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1972,785,4512,2540,2304,72
9,32,0.5,0.42883,0.385149,0.57117,0.385149,0.340712,0.383941,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1972,785,4512,2540,2304,72
9,32,0.55,0.42883,0.385149,0.57117,0.385149,0.340712,0.383941,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1972,785,4512,2540,2304,72
9,32,0.6,0.42883,0.385149,0.57117,0.385149,0.340712,0.383941,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1972,785,4512,2540,2304,72
9,32,0.65,0.42883,0.385149,0.57117,0.385149,0.340712,0.383941,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1972,785,4512,2540,2304,72
9,32,0.7,0.42883,0.385149,0.57117,0.385149,0.340712,0.383941,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1972,785,4512,2540,2304,72
9,32,0.75,0.42883,0.385149,0.57117,0.385149,0.340712,0.383941,0.550347,0.187106,0.625868,0.143392,0.753038,0.092168,0.917634,0.039972,1972,785,4512,2540,2304,72
