layer_idx,head_idx,sketch_dim,theta_elim,elimination_rate_mean,elimination_rate_std,resurrection_rate_mean,resurrection_rate_std,false_elimination_rate_mean,false_elimination_rate_std,top8_overlap_mean,top8_overlap_std,top16_overlap_mean,top16_overlap_std,top32_overlap_mean,top32_overlap_std,rank_correlation_mean,rank_correlation_std,eliminated_count,false_eliminated_count,total_tokens,survivor_count,relevant_count,num_samples
0,6,16,0.55,0.620861,0.41007,0.379139,0.41007,0.546875,0.462722,0.645833,0.151669,0.739583,0.127152,0.822917,0.109251,0.953532,0.033763,232,105,376,144,192,6
0,6,16,0.6,0.620861,0.41007,0.379139,0.41007,0.546875,0.462722,0.645833,0.151669,0.739583,0.127152,0.822917,0.109251,0.953532,0.033763,232,105,376,144,192,6
0,6,16,0.65,0.623425,0.409691,0.376575,0.409691,0.552083,0.45987,0.645833,0.151669,0.739583,0.127152,0.822917,0.109251,0.953532,0.033763,233,106,376,143,192,6
0,6,16,0.7,0.623425,0.409691,0.376575,0.409691,0.552083,0.45987,0.645833,0.151669,0.739583,0.127152,0.822917,0.109251,0.953532,0.033763,233,106,376,143,192,6
0,6,16,0.75,0.623425,0.409691,0.376575,0.409691,0.552083,0.45987,0.645833,0.151669,0.739583,0.127152,0.822917,0.109251,0.953532,0.033763,233,106,376,143,192,6
0,6,16,0.8,0.623425,0.409691,0.376575,0.409691,0.552083,0.45987,0.645833,0.151669,0.739583,0.127152,0.822917,0.109251,0.953532,0.033763,233,106,376,143,192,6
0,6,16,0.85,0.623425,0.409691,0.376575,0.409691,0.552083,0.45987,0.645833,0.151669,0.739583,0.127152,0.822917,0.109251,0.953532,0.033763,233,106,376,143,192,6
0,6,16,0.9,0.623425,0.409691,0.376575,0.409691,0.552083,0.45987,0.645833,0.151669,0.739583,0.127152,0.822917,0.109251,0.953532,0.033763,233,106,376,143,192,6
0,6,16,0.95,0.625772,0.406707,0.374228,0.406707,0.552083,0.45987,0.645833,0.151669,0.739583,0.127152,0.822917,0.109251,0.953532,0.033763,234,106,376,142,192,6
0,6,32,0.05,0.838933,0.163211,0.161067,0.163211,0.682292,0.317879,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,314,131,376,62,192,6
0,6,32,0.1,0.84431,0.161942,0.15569,0.161942,0.6875,0.320725,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,316,132,376,60,192,6
0,6,32,0.15,0.847184,0.157427,0.152816,0.157427,0.692708,0.313756,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,317,133,376,59,192,6
0,6,32,0.2,0.847184,0.157427,0.152816,0.157427,0.692708,0.313756,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,317,133,376,59,192,6
0,6,32,0.25,0.849467,0.158135,0.150533,0.158135,0.697917,0.314921,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,318,134,376,58,192,6
0,6,32,0.3,0.85175,0.159004,0.14825,0.159004,0.703125,0.316511,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,319,135,376,57,192,6
0,6,32,0.35,0.85175,0.159004,0.14825,0.159004,0.703125,0.316511,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,319,135,376,57,192,6
0,6,32,0.4,0.85175,0.159004,0.14825,0.159004,0.703125,0.316511,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,319,135,376,57,192,6
0,6,32,0.45,0.854033,0.160031,0.145967,0.160031,0.708333,0.318518,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,320,136,376,56,192,6
0,6,32,0.5,0.854033,0.160031,0.145967,0.160031,0.708333,0.318518,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,320,136,376,56,192,6
0,6,32,0.55,0.854033,0.160031,0.145967,0.160031,0.708333,0.318518,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,320,136,376,56,192,6
0,6,32,0.6,0.854033,0.160031,0.145967,0.160031,0.708333,0.318518,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,320,136,376,56,192,6
0,6,32,0.65,0.854033,0.160031,0.145967,0.160031,0.708333,0.318518,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,320,136,376,56,192,6
0,6,32,0.7,0.856316,0.161213,0.143684,0.161213,0.713542,0.320936,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,321,137,376,55,192,6
0,6,32,0.75,0.856316,0.161213,0.143684,0.161213,0.713542,0.320936,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,321,137,376,55,192,6
0,6,32,0.8,0.858664,0.158445,0.141336,0.158445,0.71875,0.31354,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,322,138,376,54,192,6
0,6,32,0.85,0.861011,0.155805,0.138989,0.155805,0.723958,0.306408,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,323,139,376,53,192,6
0,6,32,0.9,0.866232,0.148486,0.133768,0.148486,0.734375,0.291899,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,325,141,376,51,192,6
0,6,32,0.95,0.86858,0.145996,0.13142,0.145996,0.739583,0.285082,0.770833,0.046585,0.84375,0.106739,0.84375,0.067508,0.974998,0.013049,326,142,376,50,192,6
0,6,64,0.05,0.761247,0.114548,0.238753,0.114548,0.53125,0.220233,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,286,102,376,90,192,6
0,6,64,0.1,0.761247,0.114548,0.238753,0.114548,0.53125,0.220233,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,286,102,376,90,192,6
0,6,64,0.15,0.763594,0.114654,0.236406,0.114654,0.536458,0.21906,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,287,103,376,89,192,6
0,6,64,0.2,0.763594,0.114654,0.236406,0.114654,0.536458,0.21906,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,287,103,376,89,192,6
0,6,64,0.25,0.765942,0.115,0.234058,0.115,0.541667,0.218502,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,288,104,376,88,192,6
0,6,64,0.3,0.768289,0.115583,0.231711,0.115583,0.546875,0.218564,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,289,105,376,87,192,6
0,6,64,0.35,0.768289,0.115583,0.231711,0.115583,0.546875,0.218564,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,289,105,376,87,192,6
0,6,64,0.4,0.770572,0.114313,0.229428,0.114313,0.552083,0.213224,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,290,106,376,86,192,6
0,6,64,0.45,0.773659,0.111173,0.226341,0.111173,0.557292,0.209955,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,291,107,376,85,192,6
0,6,64,0.5,0.776223,0.111219,0.223777,0.111219,0.5625,0.209631,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,292,108,376,84,192,6
0,6,64,0.55,0.78496,0.106074,0.21504,0.106074,0.578125,0.204721,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,295,111,376,81,192,6
0,6,64,0.6,0.78799,0.103575,0.21201,0.103575,0.583333,0.202255,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,296,112,376,80,192,6
0,6,64,0.65,0.791076,0.101267,0.208924,0.101267,0.588542,0.200436,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,297,113,376,79,192,6
0,6,64,0.7,0.794163,0.099386,0.205837,0.099386,0.59375,0.199283,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,298,114,376,78,192,6
0,6,64,0.75,0.794163,0.099386,0.205837,0.099386,0.59375,0.199283,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,298,114,376,78,192,6
0,6,64,0.8,0.794163,0.099386,0.205837,0.099386,0.59375,0.199283,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,298,114,376,78,192,6
0,6,64,0.85,0.799291,0.100344,0.200709,0.100344,0.604167,0.200639,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,300,116,376,76,192,6
0,6,64,0.9,0.808494,0.094861,0.191506,0.094861,0.619792,0.197161,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,303,119,376,73,192,6
0,6,64,0.95,0.813406,0.095574,0.186594,0.095574,0.630208,0.197161,0.8125,0.09547,0.854167,0.077951,0.921875,0.059155,0.985014,0.013973,305,121,376,71,192,6
0,7,8,0.05,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.1,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.15,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.2,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.25,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.3,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.35,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.4,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.45,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.5,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.55,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.6,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.65,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.7,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.75,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.8,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.85,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.9,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,8,0.95,0.403798,0.347907,0.596202,0.347907,0.239583,0.319029,0.708333,0.171796,0.802083,0.174615,0.854167,0.075834,0.946043,0.040197,162,46,376,214,192,6
0,7,16,0.05,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.1,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.15,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.2,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.25,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.3,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.35,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.4,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.45,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.5,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.55,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.6,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.65,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.7,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.75,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.8,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.85,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.9,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,16,0.95,0.161273,0.237213,0.838727,0.237213,0.057292,0.114702,0.770833,0.196541,0.854167,0.155902,0.848958,0.079502,0.961474,0.0381,61,11,376,315,192,6
0,7,32,0.05,0.438674,0.312642,0.561326,0.312642,0.21875,0.179518,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,169,42,376,207,192,6
0,7,32,0.1,0.438674,0.312642,0.561326,0.312642,0.21875,0.179518,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,169,42,376,207,192,6
0,7,32,0.15,0.438674,0.312642,0.561326,0.312642,0.21875,0.179518,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,169,42,376,207,192,6
0,7,32,0.2,0.438674,0.312642,0.561326,0.312642,0.21875,0.179518,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,169,42,376,207,192,6
0,7,32,0.25,0.438674,0.312642,0.561326,0.312642,0.21875,0.179518,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,169,42,376,207,192,6
0,7,32,0.3,0.438674,0.312642,0.561326,0.312642,0.21875,0.179518,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,169,42,376,207,192,6
0,7,32,0.35,0.438674,0.312642,0.561326,0.312642,0.21875,0.179518,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,169,42,376,207,192,6
0,7,32,0.4,0.438674,0.312642,0.561326,0.312642,0.21875,0.179518,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,169,42,376,207,192,6
0,7,32,0.45,0.438674,0.312642,0.561326,0.312642,0.21875,0.179518,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,169,42,376,207,192,6
0,7,32,0.5,0.438674,0.312642,0.561326,0.312642,0.21875,0.179518,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,169,42,376,207,192,6
0,7,32,0.55,0.438674,0.312642,0.561326,0.312642,0.21875,0.179518,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,169,42,376,207,192,6
0,7,32,0.6,0.441547,0.315163,0.558453,0.315163,0.223958,0.186993,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,170,43,376,206,192,6
0,7,32,0.65,0.441547,0.315163,0.558453,0.315163,0.223958,0.186993,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,170,43,376,206,192,6
0,7,32,0.7,0.441547,0.315163,0.558453,0.315163,0.223958,0.186993,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,170,43,376,206,192,6
0,7,32,0.75,0.441547,0.315163,0.558453,0.315163,0.223958,0.186993,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,170,43,376,206,192,6
0,7,32,0.8,0.441547,0.315163,0.558453,0.315163,0.223958,0.186993,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,170,43,376,206,192,6
0,7,32,0.85,0.443831,0.31637,0.556169,0.31637,0.229167,0.185463,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,171,44,376,205,192,6
0,7,32,0.9,0.443831,0.31637,0.556169,0.31637,0.229167,0.185463,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,171,44,376,205,192,6
0,7,32,0.95,0.443831,0.31637,0.556169,0.31637,0.229167,0.185463,0.916667,0.058926,0.916667,0.058926,0.901042,0.011646,0.984128,0.005748,171,44,376,205,192,6
0,7,64,0.05,0.501704,0.245408,0.498296,0.245408,0.197917,0.213986,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,192,38,376,184,192,6
0,7,64,0.1,0.501704,0.245408,0.498296,0.245408,0.197917,0.213986,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,192,38,376,184,192,6
0,7,64,0.15,0.501704,0.245408,0.498296,0.245408,0.197917,0.213986,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,192,38,376,184,192,6
0,7,64,0.2,0.501704,0.245408,0.498296,0.245408,0.197917,0.213986,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,192,38,376,184,192,6
0,7,64,0.25,0.501704,0.245408,0.498296,0.245408,0.197917,0.213986,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,192,38,376,184,192,6
0,7,64,0.3,0.501704,0.245408,0.498296,0.245408,0.197917,0.213986,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,192,38,376,184,192,6
0,7,64,0.35,0.501704,0.245408,0.498296,0.245408,0.197917,0.213986,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,192,38,376,184,192,6
0,7,64,0.4,0.501704,0.245408,0.498296,0.245408,0.197917,0.213986,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,192,38,376,184,192,6
0,7,64,0.45,0.504578,0.246278,0.495422,0.246278,0.203125,0.214808,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,193,39,376,183,192,6
0,7,64,0.5,0.504578,0.246278,0.495422,0.246278,0.203125,0.214808,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,193,39,376,183,192,6
0,7,64,0.55,0.504578,0.246278,0.495422,0.246278,0.203125,0.214808,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,193,39,376,183,192,6
0,7,64,0.6,0.507452,0.247312,0.492548,0.247312,0.208333,0.216256,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,194,40,376,182,192,6
0,7,64,0.65,0.507452,0.247312,0.492548,0.247312,0.208333,0.216256,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,194,40,376,182,192,6
0,7,64,0.7,0.507452,0.247312,0.492548,0.247312,0.208333,0.216256,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,194,40,376,182,192,6
0,7,64,0.75,0.510325,0.248508,0.489675,0.248508,0.213542,0.218316,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,195,41,376,181,192,6
0,7,64,0.8,0.510325,0.248508,0.489675,0.248508,0.213542,0.218316,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,195,41,376,181,192,6
0,7,64,0.85,0.510325,0.248508,0.489675,0.248508,0.213542,0.218316,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,195,41,376,181,192,6
0,7,64,0.9,0.510325,0.248508,0.489675,0.248508,0.213542,0.218316,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,195,41,376,181,192,6
0,7,64,0.95,0.510325,0.248508,0.489675,0.248508,0.213542,0.218316,0.958333,0.058926,0.9375,0.088388,0.927083,0.049957,0.989471,0.006841,195,41,376,181,192,6
0,8,8,0.05,0.677231,0.358639,0.322769,0.358639,0.572917,0.410898,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,260,110,376,116,192,6
0,8,8,0.1,0.677231,0.358639,0.322769,0.358639,0.572917,0.410898,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,260,110,376,116,192,6
0,8,8,0.15,0.677231,0.358639,0.322769,0.358639,0.572917,0.410898,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,260,110,376,116,192,6
0,8,8,0.2,0.677231,0.358639,0.322769,0.358639,0.572917,0.410898,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,260,110,376,116,192,6
0,8,8,0.25,0.677231,0.358639,0.322769,0.358639,0.572917,0.410898,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,260,110,376,116,192,6
0,8,8,0.3,0.677231,0.358639,0.322769,0.358639,0.572917,0.410898,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,260,110,376,116,192,6
0,8,8,0.35,0.677231,0.358639,0.322769,0.358639,0.572917,0.410898,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,260,110,376,116,192,6
0,8,8,0.4,0.680261,0.358357,0.319739,0.358357,0.578125,0.408547,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,261,111,376,115,192,6
0,8,8,0.45,0.680261,0.358357,0.319739,0.358357,0.578125,0.408547,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,261,111,376,115,192,6
0,8,8,0.5,0.680261,0.358357,0.319739,0.358357,0.578125,0.408547,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,261,111,376,115,192,6
0,8,8,0.55,0.680261,0.358357,0.319739,0.358357,0.578125,0.408547,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,261,111,376,115,192,6
0,8,8,0.6,0.680261,0.358357,0.319739,0.358357,0.578125,0.408547,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,261,111,376,115,192,6
0,8,8,0.65,0.680261,0.358357,0.319739,0.358357,0.578125,0.408547,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,261,111,376,115,192,6
0,8,8,0.7,0.680261,0.358357,0.319739,0.358357,0.578125,0.408547,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,261,111,376,115,192,6
0,8,8,0.75,0.680261,0.358357,0.319739,0.358357,0.578125,0.408547,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,261,111,376,115,192,6
0,8,8,0.8,0.680261,0.358357,0.319739,0.358357,0.578125,0.408547,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,261,111,376,115,192,6
0,8,8,0.85,0.680261,0.358357,0.319739,0.358357,0.578125,0.408547,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,261,111,376,115,192,6
0,8,8,0.9,0.680261,0.358357,0.319739,0.358357,0.578125,0.408547,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,261,111,376,115,192,6
0,8,8,0.95,0.680261,0.358357,0.319739,0.358357,0.578125,0.408547,0.666667,0.093169,0.729167,0.046585,0.828125,0.091554,0.956649,0.024931,261,111,376,115,192,6
0,8,16,0.05,0.822788,0.342739,0.177212,0.342739,0.796875,0.362531,0.5625,0.157288,0.666667,0.099913,0.802083,0.075834,0.936511,0.041431,308,153,376,68,192,6
0,8,16,0.1,0.822788,0.342739,0.177212,0.342739,0.796875,0.362531,0.5625,0.157288,0.666667,0.099913,0.802083,0.075834,0.936511,0.041431,308,153,376,68,192,6
0,8,16,0.15,0.822788,0.342739,0.177212,0.342739,0.796875,0.362531,0.5625,0.157288,0.666667,0.099913,0.802083,0.075834,0.936511,0.041431,308,153,376,68,192,6
0,8,16,0.2,0.825875,0.343403,0.174125,0.343403,0.802083,0.362943,0.5625,0.157288,0.666667,0.099913,0.802083,0.075834,0.936511,0.041431,309,154,376,67,192,6
0,8,16,0.25,0.828439,0.337696,0.171561,0.337696,0.802083,0.362943,0.5625,0.157288,0.666667,0.099913,0.802083,0.075834,0.936511,0.041431,310,154,376,66,192,6
0,8,16,0.3,0.828439,0.337696,0.171561,0.337696,0.802083,0.362943,0.5625,0.157288,0.666667,0.099913,0.802083,0.075834,0.936511,0.041431,310,154,376,66,192,6
0,8,16,0.35,0.828439,0.337696,0.171561,0.337696,0.802083,0.362943,0.5625,0.157288,0.666667,0.099913,0.802083,0.075834,0.936511,0.041431,310,154,376,66,192,6
0,8,16,0.4,0.828439,0.337696,0.171561,0.337696,0.802083,0.362943,0.5625,0.157288,0.666667,0.099913,0.802083,0.075834,0.936511,0.041431,310,154,376,66,192,6
